review,stars
"Vino todo correcto. El servicio fue rápido. En cuanto a la switch, la consola es perfecta para el que le gustan los tipos de juegos que saca nintendo. El 2024 es el mejor momento para comprarla porque hay mas juegos que nunca. La próxima generación de la consola no desarrollara una gama tan amplia en poco tiempo.",5
"Estaba pensando en cual de las versiones comprar, pero no me arrepiento al escoger la versión Oled, la pantalla se ve genial, se disfruta mejor los juegos.",5
Lo que esperaba. Funciona perfectamente y hasta ahora no ha dado ningún problema. Muy satisfecha,5
Perfecta para jugar en el tren o cuando la familia no te deja usar la tele porque están viendo la novela,5
"La tenemos hace pocos días. Quiero reseñar que ha llegado más rápido de lo esperado, lo cual nos ha dado una alegría. El producto bien empaquetado, sin problemas aparentes. Si hubieran novedades, volvería a escribir. Por el momento, todo bien!",5
La nintendo el perfecta. Pero resalto la velocidad y el cuidado con la que lo enviaron. Tal cual como ma descripción.,5
Un buen producto y lo compré a un precio de 299€ en oferta. Era el mejor precio que había en ese momento. Lo recomiendo totalmente.,5
"Tengo que destacar la labor de Amazon en entregar la consola en la fecha indicada con una contraseña que tienes que dar al repartidor para más seguridad al ser un producto de alto valor. La consola es increíble con el Mario Wonder (único juego que tengo por ahora ) muy divertido, gracioso, colores brillantes y nítidos. Si estáis dudando en comprarla no os vais a arrepentir. En mi caso fui acumulando tarjetas regalo hasta llegar a 115 euros así la consola me salió más barata.",5
"Con respecto a su anterior versión, es una mejora importante. En cuanto la sonido del ventilador está perfecta, no se escucha casi nada. El tamaño es tremendo, de lo poco que ocupa. La pata, con respecto a su anterior versión, no hay color... La resolución se mantiene, en mi caso sí noto carencia de resolución pero es por mi costumbre al tener un teléfono y monitor con una resolución 1440p. En cuanto a la calidad de la Reproducción de colores puedes esperar la calidad de un OLED que son los mejores paneles de imagen. En el tema de los quemados relacionados con los paneles OLED, dándole un uso adecuado te puedes despreocupar por completo. Mi consejo es que no quites el protector de pantalla en los ajustes de la consola, coloca un protector de pantalla de cristal templado, eso es indispensable; no jugar siempre al mismo juego en modo portátil (Varia los juegos a los que juegas en modo portátil), siempre id con el brillo automático y el tema de la interfaz de la consola en modo oscuro. Y eso sería todo.",5
Esta perfecto,5
Estamos en los últimos días de la Switch pero si tienes algún juego pendiente vale completamente la pena. Excelentes juegos y la calidad de imagen es excepcional.,5
"Llego en menos tiempo de lo esperado. El producto llego en excelentes condiciones, hasta el momento ha funcionado muy bien por lo tanto no hay queja ninguna. Espere que el precio fuera el más bajo que hay historicamente (300) por lo tanto fue una muy buena compra.",5
"Estábamos un poco preocupados por el precio tan bajo que tiene pero ha llegado a tiempo y en perfectas condiciones. Para todo aquel que tenga dudas recomiendo comprarla 100%. Lo dicho, todo perfecto.",5
"Poco que decir que la gente no sepa de esta consola , muy completa , bonita y llena de accesorios.",5
"Se la compramos para los reyes !! El día 6 fue abierta , y venía perfecta , con todos sus plásticos , precintos , todo súper bien , de momento va genial y ella está súper contenta , POR PONER UNA PEGA : el juego de la Barbie va lento pero se le pasa con ese juego , nose el porqué , porque tiene puesto memoria extra ….por lo demás Está genial 😍",5
"Muy buena compra. De momento todo bien, me salió más barato que en otras partes así que contento. Es un sacaperras, también es verdad.",5
Sin duda vale cada € que cuesta: la pantalla es un salto de calidad muy grande respecto a las otras 2 versiones.,5
"Todo perfecto, poco más que añadir.",5
"Consola nintendo switch Oled Blanca. Muy buen color neutro de la consola que no desentona en el salón. No obstante, han empeorado la fabricación de la base, que se siente mas barata y endeble en este modelo. A pesar de esto ultimo, la pantalla es un paso adelante ya que OLED siempre es sinónimo de colores increíbles y nitidez. Recomendable.",5
De momento no me he topado con ningún problema con la Switch. Me la regalaron por mi cumpleaños y la he usado mucho con mis primos pequeños y amigos.,5
"A mi mujer le ha gustado mucho la consola, tenemos la normal y ha dado un salto de calidad visual por la pantalla oled, y que es un pelín más grande que la original. Es la mejor consola de Nintendo, sus juegos no pretenden ser de última generación, sino divertidos y entretenidos, que para eso están los videojuegos.",5
Un aparato de lujo. Muy buena.,5
Funciona perfectamente llevo con ella mas de 1 Año y medio y ningún problemaRecomiendo la compra un saludo,5
"No voy a explicar mucho sobre la switch porque es bastamente conocida. En mi caso fue un regalo de navidades para una niña y fue una triunfada. Le han dado muchísimo uso. Se puede jugar en el sofá, conectarla a la tele, solo en familia... Yo no soy amante de las consolas pero debo decir que es un producto muy original y muy bueno",5
"Muy bien, que decir que no sepáis ya de la Nintendo Switch.Versión OLED con la pantalla notablemente mejor que la versión anterior y además en blanco es muy bonita.Si tienes la Nintendo Switch modelo 2017 o 2019 y no juegas en portátil, no la necesitas para nada.Si de lo contrario, te gusta disfrutar de los juegos en modo portátil, yo personalmente intentaría vender el modelo anterior y adquirir este, la diferencia es considerable en cuanto a calidad de pantalla y disfrute de los videojuegos (en portátil digo), además de tener algo más de batería.Si es tu primera Nintendo Switch, vete a por esta versión OLED sin dudarlo, por los 50€ de diferencia con las versiones anteriores solo deberías de pensar en adquirir esta.",5
"Estaba bastante preocupada porque lo compré en Amazon de España e hice que me lo mandaran a Corea del Sur, pero llegó en tan solo tres días con Amazon Prime y estaba todo super bien empapelado y sellado. Funciona genial, imposible no confiar en Amazon después de esto.",5
Excelente calidad precio,5
"Tenía mis dudas al leer comentarios donde decían que había llegado con signos de haber sido usada la consola antes y con la caja en mal estado, pero decidí arriesgarme al ser el sitio más barato donde lo vendían y ser el presupuesto justo que teníamos para un regalo. La consola la enviaron desde Italia y con la caja exterior en su versión en francés e inglés. A parte de eso todo está bien. La caja llegó sin un rasguño y la consola huele a nueva al abrirla y al probarla. En esta ocasión todo ha sido correcto.",5
Lo esperado económico y envio con seguridad para que no haya malos entendidos.,5
Llegó súper rápido y en perfecto estado,5
"De primeras parecería que no vale la pena dar el salto a esta revisión de Nintendo Switch. Es cierto que en tema de hardware interno es prácticamente igual, pero una vez la tienes entre tus manos todo cobra otro sentido.Su pantalla de 7 pulgadas, que a priori no parece la gran cosa, es una maravilla en cuanto a tamaño. Su material OLED hace que los colores resalten de una forma que en cuanto vuelvas a coger los modelos anteriores te dará la sensación de que sus tonos palidecen.Los altavoces han sido mejorados y la pata trasera ahora abarca todo el conjunto, pudiendo jugar sin problemas apoyándola en cualquier superficie plana.Si eres fan y/o te sobra el dinero, adelante, píllala. Si tienes dudas o principalmente juegas en la tele, tampoco es algo que corra prisa.Yo, por mi parte, os recomiendo al menos probarla ya que las sensaciones en mano son otra historia y ya, si eso, decidís.",5
Rápida entrega y buena calidad precio! 100% recomendable,5
El producto cumple con todas sus especificaciones,5
"Estoy encantada con mi Nintendo Switch Oled. No es la primera vez que la tengo, tuve una hace algunos años pero la vendí. Ahora he vuelto a comprarla a pesar de los rumores de la salida de la Switch 2 para este año.",5
"La pantalla se ve muy bien, tamaño muy bueno, muy práctica y portable, no tiene problemas para coger internet. Lo peor de esta consola es el excesivo precio de la mayoría de los juegos. Entrega a tiempo, contenido en perfectas condiciones.",5
"Creía que teniendo ya la PS5 y la Xbox Series X no jugaría y no le sacaría partido a esta maravillosa videoconsola, pero me ha sorprendido muy gratamente ya que es una aliada perfecta para mi entretenimiento en mis desplazamientos en AVE, así como distraerme un rato antes de irme a dormir. A pesar de no tener la potencia de las NextGen es una apuesta seguro con un toque maravilloso de nostalgia si te coges el pase online y te descargar los juegos de NES, SuperNES y N64. Además ahora con juegos de GameBoy y GameBoy Advance, una maravilla!!!",5
Me la dejaron financiar y va a la perfección,5
buena relacion calidad precio,5
Llegó en perfecto estado y funciona al 100%,5
"Todo, cómodo agarre, claridad y realidad de imágenes.",5
"Llegó más rápido de lo que ponía, cumple con lo puesto en el anuncio",5
"Buenas ,todo perfecto viene con todos sus accesorios y se configura perfectamente en castellano . Completamente nueva .",5
"Merece mucho la pena si no tienes ninguna switch pero como dicen mucho, si ya tienes una no merece la pena al menos que sea la lite para conectarla al tv... En conclusión si ya tienes una no te compres está y espera dos años que va a salir la siguiente generación de Nintendo o eso dicen.... Y juegas con la normal sin problemas y te va bien no merece la pena yo me la compre porque había probado la de un amigo... saludos al mejor año de Nintendo que será el año que viene con bayonetta 3 y Zelda bow2 brutal y este año no se está quedando atrás",5
"Gran consola. Hace tiempo que la tengo y perfecto, muchos juegos",5
"Son unas cuantas mejoras importantes las que trae esta consola. No obstante,  si ya tienes una Switch creo que no merece la pena actualizar a esta nueva. La pantalla es una pulgada más grande y la peana de mucha mejor calidad. Yo personalmente no la he usado nunca pero si juegas con la consola apoyada ahora no tendrás miedo de que se caiga.La pantalla OLED se nota que tiene más calidad y sobre todo los negros resaltan mucho más. El calidad de los mandos es exactamente la misma, no hay diferencia alguna con los de la predecesora.Es una gran consola, sobre todo para unos juegos muy puntuales, después pasarás meses esperando a que publiquen alguna novedad.",5
"Todo correcto, el envío y la entrega fueron perfectas, además se utiliza por parte de Amazon el envío de un código para la recepción y así se evitan posibles pérdidas.Un acierto.",5
"He quedado encantado con la consola, cuando utilizo el trasporte público para ir al trabajo se me hace mucho más ameno y liviano el viaje.Además cuenta con un amplio catálogo de juegos muy entretenidos que me recuerdan a la infancia con la Game boy o la DS.También la recomiendo para jugar con amigos, ya que al final es una consola familiar.El único punto negativo es que los joycons sufren de drift con el tiempo, aún con esta versión mejorada.La diferencia con la original es bastante notable.Sin duda una consola que todo gamer amante de Nintendo debe tener en casa.",5
Llego correctamenteLa caja era discreta y no se veia lo de dentro lo cual es buenoFunciona perfectamente como esperaba,5
Increíble 🫢 super clean rápida y bastante potente consola,5
"Modelo, bonito y práctico para jugar. Bien envalado, entregado a tiempo. La entrega personalizada, con educación y respeto, Po parte del repartidor, muy amable. Gracias",5
"Me llegó en perfectas condiciones, caja intacta y sin señal de haber sido abierta. Muy contenta con ella.",5
"Que digo la verdad que muy contenta es una buenísima compra la Nintendo viene bien embalada y protegida, en perfecto estado.",5
"Aunque está bastante lejos de sus rivales de Sony y Microsoft en lo que a potencia gráfica respecta, tiene un consumo eléctrico bajísimo, no hace nada de ruido y es portátil, además de poder jugarse conectada al televisor. También dispone de una amplia oferta de juegos exclusivos de gran calidad, como The Legend of Zelda: Breath of the Wild, Super Mario Odyssey, Super Smash Bros., Metroid Dread, Xenoblade Chronicles, Tetris 99, Animal Crossing, etc.Si tienes niños o viajas mucho, esta es la mejor consola del mercado. Y si no, es la consola más especial del mercado.",5
"Lo pillé de oferta , una gran consola para los fans de pokemon",5
"No he tenido tiempo de probarla al 100%. Pero ha llegado en perfecto estado. Esta muy guapa, nos ha encantado. Más adelante actualizaré la reseña con más detalles. Por ahora 100% recomendada y todo funciona de maravilla.",5
Todo correcto y muy bien preparado,5
Todo perfecto,5
La verdad esta super bien y me ha llegado en 2 dias,5
"Mi hijo está encantado , perfecto , bien embalada , funciona de 10 , buen  envio",5
Buena máquina y funciona muy bien .,5
Lo que todos saben que puedes jugar online con otros amigos y que es muy cómoda,5
"Me ha encantado , la consola perfecta , envoltorio , accesorios va perfecto, y recomiendo a muy bien precio",5
Sí está en oferta es una buena compra,5
"Después de un mes de uso. Diré que es una gran compra. La pantalla portátil tiene una calidad tremenda. Buena jugabilidad y estética. Cuando lo conectas a la tv pierde un poco de calidad, pero es normal. La nueva oled lleva una palanquita atrás más grande para dejarla apoyada en la mesa o donde sea. Es mucho más resistente que la anterior y la pantalla un poco más grande. Recomiendo que os compréis una buen funda y un protector de pantalla. Si te gusta nintendo, es tu consola!",5
"Todo perfecto , llegó super rápido, no puedo poner fotos porque es un regalo para reyes, seguro que la encanta, una buena compra.",5
"La primera vez que jugué a ella, con el Metroid Dread, aluciné con lo bien que se ve.No tiene una potencia bruta pero el cambio de pantalla es con diferencia su mejor baza, más grande y los colores se ven mucho mejor.Juego el 99% del tiempo en portátil así que es una compra imprescindible. Si eres más de jugar en la tele, con la switch normal te apañas y te sale más barata.",5
"Cumple con lo que promete sencillamente es como si cambiaras la pantalla de la TV por una mejor(en caso de que ya tuvieras una Switch) pero no hay mejoras en rendimiento, básicamente son estas:*Mejor brillo y tonos de color al ser pantalla OLED y un poco mas grande.*Puerto para internet cableado.*Mejora un poco en el sonido.*Incluye 64GB de memoria interna.Si no tenías una esta es la mejor opción.",5
"Después de comprar la Switch Lite y probar los grandes títulos (Zelda BOTW y Mario Oddissey) durante un par de meses, me decidí a venderla y comprar la Switch ""normal"". Ya que la Lite me pareció excesivamente pequeña de pantalla (especialmente para el Zelda no se ve prácticamente el texto), decidí comprar la Switch OLED con sus 7"" y debo decir que no me arrepiento lo mas mínimo. Si quieres una switch y no estas muy escaso de dinero: compra la OLED.",5
Es de mi hija pero mola un montónExcelente consola con un montón de opcionesNos ha encantado lo que esperábamos,5
"Va perfecta, vino protegida perfectamente, recomiendo la compra y al vendedo.Mi hijo está súper contento.",5
Me la compré porque mi antigua Nintendo Switch de primera generación ya estaba dando problemas y la verdad es que ha sido un éxito. La batería dura más de el doble que antes y sobre todo la calidad de la pantalla es increíble. Tal es la diferencia que incluso jugando juegos que ya me había pasado todo se hace distinto.Sin ninguna duda si tienes la Switch V1 pasarte a la OLED es un gran acierto.,5
"Tenia la primera Nintendo Switch, decidí cambiar a este modelo y el cambio se nota, sobre todo como su nombre dice, la calidad de la pantalla, por lo demás los juegos son los mismos y carga todo igual de bien. Cambia también su dock que ahora tiene entrada para cable de Red.Por otra parte, me ha llegado empaquetada en un sobre de papel cartón, con las consecuencias que se ven en las fotos, la caja de la consola muy  golpeada una  pena. La solución ha sido un reemplazo, espero recibirla bien.",5
La entrega fue rápida y la consola es nueva. Todo perfecto,5
La mejor inversión,5
MUY RICA! y sin lactosa. Por fin una prote palatable,5
"Destaca su sabor. Es una proteína en polvo que se mezcla bien sin grumos y tiene un sabor delicioso que no cansa. Además, es libre de lactosa y azúcar, lo que la hace ideal para personas con intolerancias o que buscan una opción más saludable.",5
"Sin duda una de mis marcas preferidas de proteínas y complementos deportivos. Calidad, buen sabor y que no produce molestias gástricas. Se diluye con mucha facilidad.",5
La mejor proteína que he probado en años con respecto a sabor. Espectacular.,5
"Sabe pues a eso,a donetes mojados en leche ,no se nota apenas el sabor edulcorado (que eso lo odio) un 10!",5
"Muy contento, lo recomiendo.",5
Simplemente perfecto.,5
Buen sabor,5
Exactamente como lo anunciado. Todo perfecto.,5
"Todo perfect el sabor, la disolución...el envío, seguiré comprando a este vendedor 👍",5
Todo correcto. Llevo dos semanas tomándolo y calculo que el bote me durará un mes más o menos.,5
Tiene trozitos y que rico,5
"En relación calidad-precio, es de lo mejor que vas a encontrar en el mercado. El sabor es brutal, está muy conseguido, tanto este como el de fresa que lo probé hace un tiempo. Sin duda alguna volveré a comprarlo pero probaré otro modelo de sabor.",5
Producto con buen sabor y recomendable,5
"Me gusta el sabor de conguitos, el segundo que compro y cuando se acabe sin dudarlo volveré a comprar el de dos kilos 💪🏼💪🏼💪🏼",5
Sabe realmente a conguitos. He probado otras proteínas pero ninguna con un sabor tan conseguido como esta,5
"Me ha encantado el sabor, sobre todo con el agua fría es como si fuese un helado.",5
Buen sabor y se diluye bien,5
"Nos ha encantado a todos, es increíble lo divertido que llega a ser, todos quieren jugar, tiene varios juegos y todos divertidos. Sin duda un pedazo de regalazo.",5
Contiene muchos juegos en la misma caja.Un poco delicado (todo plástico) pero muy funcional y entretenido.,5
Se lo regalamos a mi hijo de 5 años y disfruta muchísimo jugando.,5
Mi hijo esta encantado. Por el precio esta muy bien porque tiene muchas opciones de juegos,5
"Me ha soprendido para bien. Trae una diana para flechas y balas y otra mas grande para bolas, dardos y balas de otro tipo también. Dos arcos, dos pistolas. Me ha encantado! ¡Con razón dicen juego para adultos y niños! Llevan luz tenue con pila pequeña. Las ventosas funcionan muy bien y los arcos son de calidad, se tira bien.",5
Los gemelos de 6 años estaban muy entusiasmados con este regalo y jugaron a lo largo de los días que pasaron en nuestra casa y se divirtieron muchísimo. Un regalo insuperable,5
"Es un juego muy completo y muy chulo a mí hijo de 8 le ha encantado, los arcos tiran con mucha fuerza, está genial",5
"A mis hijos de 8 años les ha encantado. LLevaban tiempo pidiendome un arco, y han alucinado con las posibilidades de este pack.",5
"Está muy bien para jugar en el patio o jardín de de casa. Es muy entretenido, y como vienen dos de casa, pueden jugar los dos hermanos.",5
"He de decir, que el juego me ha gustado mucho más al recibirlo que cuando lo pedí, es muy completo y trae un montón de extras que la malla fijado como la luz del arco oh y la diana de gran tamaño. Se trata de un juego divertido que lo único que necesita es un poco de supervisión por parte de un adulto para que no se produzcan accidentes. A mis peques les ha encantado.",5
Es un buen corta vientos ideal para la lluvia y muy ligera y cómoda pero eso corta vientos .,5
"Magnífica, perfecta para primavera y otoño, me atrevería a decir que para inviernos no muy fríos. Me puse manga corta debajo y muy a gusto, usada este mes por el camino de Santiago, paravientos total, transpirable, gran impermeabilidad, no pesa nada. Merece la pena pagarlo.",5
"Es impermeable y es el sgundo que tengo, el anterior me ha durado mas de 10 años y se lo regale a mi hijo.",5
buen precio,5
Recomendable. Pero es más cómo tipo cortavientos/ lluvia. No tiene forro por dentro,5
"Prenda ligera que protege del aire, la lluvia y de la humedad.La he usado con temperaturas entre 0 y -5 y basta con ponerse un camiseta y un polar por dentro para no pasar nada de frío.Es bonita y ofrece una gran versatilidad por lo que se puede llevar durante todo el día durante todo el invierno jugando con el grosor de la prenda que llevamos por debajo.",5
"Estoy más que encantado. Lo compré para un treking en los anapurnas y es una auténtica pasada y a un precio muy muy bueno. La talla es como esperaba.Es muy ligero, apenas oupa espacio si lo quieres guardar en una mochila o similar. guarda perfectamente de la lluvia el viento y retiene el calor corporal bastante bien.Todo un acierto de compra.",5
Fue un regalo y solo ver su cara dijo mucho,5
"Buen producto,buenos acabados y un detalle importante, el cuello de esta chaqueta es de tipo forro polar muy fino, de tal forma q cuando guardas la capucha el cuello te queda muy abrigado y una sensación muy buena.Pesa 370g  ojo! Es un chubasquero de toda la vida,  q nadie espere un abrigo gordo.",5
"Producto de calidad y excelente compra. Chubasquero elegante y de calidad. Leyendo los comentarios hizo caso a los demás usuarios y pedí una talla más pequeña de la que uso y acerté. 1,70 y 70kg y la talla S me va perfecta. El envío con Amazon como siempre muy bien. Así da gusto comprar.",5
"Me compre una en Usa una M y me venia ajustada pero perfecta, des pues de varios años y por el desgaste me compre esta tambien M y realmente es grande. Tengo 102 de pecho y creo que una S o incluso una XS si la quieres muy ajustada y llevando solo una camiseta iria bien.",5
"Es un producto fantástico. Se nota la calidad. Vamos, que es una prenda que enamora. El paquete ha llegado en 48 desde uk, perfectamente. Eso si, las tallas son grandes. Aconsejo pedir una menos de lo que se use. Yo uso una M en todo, y aqui con la pequeña va de sobra.",5
"Si compras NORTH FACE compras calidad. Aveces merece la `pena gastarse un poco mas de dinero en ropa tecnica. Dura mas y es mejor, se nota. Talla mas grande de lo normal, 1 talla mas. Yo uso L de normal y de NORTH FACE compro M.",5
"Esta muy muy bien, buena calidad y envío rapidísimo, estoy muy satisfecho. El tallaje es bastante mas grande de lo normal, lo mejor es pedir una talla menos. Yo normalmente uso una M y siguiendo los comentarios he cogido una S y así esta perfecto, diría que un poco de sobra incluso.",5
Todo bien,5
Una maravilla...! Ha superado mis expectativas...! Hay que tener en cuenta que las tallas son grandes así que pedid una mas pequeña a la que lleváis... a mi me ha ido de maravilla gracias a los comentarios leídos...,5
"Muy bonita, muy buena calidad. Pero no abriga. Es como un cortaviento.La talla es como se esparaba.El precio es razonable por un producto de está marca. No lo he visto más barato en ningún sitio.",5
"la chaqueta es tal como se describe en la foto. Es una buena chaqueta para el viento pero no es que abrigue mucho, aunque con una sudadera aparte ya vas bien. La recomiendo 100%.",5
Me cojí una talla menos como ponia en los comentarios y me va perfecta. Talla mia L en north face me he cojido la M y '. Todo perfecto y como esperaba.,5
Ligero y cumple su función con creces.Ideal para temperaturas no excesivamente extremas pero frías y lluviosas.Totalmente recomendable.El único inconveniente es que la capucha no se recoge,5
de todos los abrigos este es el que mejor queda porque la talla es la que es justa y la calidad notable super encantado con el producto y con la marca,5
Buen producto y estéticamente muy chulo. Fue para regalo de mi hija y le encanto,5
Perfecto chubasquero cumple su misión a la perfección. Eso si la talla era más grande de lo que yo uso. No sé si será en este modelo nada más,5
"calidad de una gran marca.contento. abriga bien, es muy leviano, me esperaba algo más pesado y con forro dentro pero no fue así. Pero contento con el producto.",5
"Perfecto,es el estimo que queria para el destino de uso adecuado,cumple todas las expectatives ...el material es perfecto junto con la validar de la marca",5
"Calidad suprema y muy elegante, el envio perfecto. Recomendable 100%100. Es cortavientos, es genial para diario. El tallaje es grande ideal para ponerse debajo una sudadera.",5
"Perfecto como tercera capa o segunda para correr, bicicleta, etc. Un producto que cumple y una calidad acorde a la marca. El envío por parte de Amazon estupendo.",5
"Chaqueta de marca, sobran las palabras, hay que tener en cuenta que la talla siempre es mas grande que lo habitual, por lo demas perfecto.",5
"La chaqueta es comodisima, pedi una talla L, mido 1.82 y peso 87k y va bien, ni ajustada ni demasiado ancha. Recomendable 100%",5
Buena calidad y precio adecuado. El color esta muy bien y cumple mis espectativas. Quise la version femenina para mi esposa pero las tallas son pequeñas,5
"Como chubasquero excelente , y tambien aporta calor  , cuello muy suabe y de talla pues siempre una menos. Calidad north face",5
"Bonita chaqueta de north face ligera pero combatiente al frío, impermeable para la lluvia y bastante barata. La capucha más que recomendable.",5
"Prenda ligera, resistente, de muy buena calidad y aislante tanto de la lluvia como del viento. Y además ligera de llevar.",5
Como se esperaba talla correcta todo perfecto. Vale para lluvia no muy intensa y para viento moderado así que contento,5
"Es una prenda muy bien realizada, ligera y agradable al tacto.Cumple mis espectativas .Llego al final de la fecha prevista.",5
"Es una prenda ideal para una salida a la montaña, no pesa, ocupa poco espacio y cumple con sus funciones.Ideal para el sistema de tres capas...",5
"Resuelve el problema de la lluvia (no la he probado con mucha cantidad de agua), es bonita, no pesa y transpira",5
"Muy buena calidad, aunque no sea pra temperaturas muy frias, abriga bastante, y lleva una braga para el cuello. 10/10",5
Buena calidad,5
"Es completo como producto,cumple todas las espectativas y esta bien hecho.Yo lo recomendo a todo el mundo para adquirirlo.No os vais a encontrar nada igual.",5
"Es ideal para cumplir las senesidades mias  una compra perfecta,una prenda que estoy super contenta con ellla simplemente es ideal",5
Aísla perfectamente y queda genial,5
Buenos acabados solo fijarse en las tallas.,5
"El vídeo muestra el producto en uso.El vídeo te guía a largo de la configuración del producto.El vídeo compara varios productos.El vídeo muestra el desembalaje del producto.Video Player is loading.Play VideoPlayMuteCurrent Time 0:00/Duration 0:26Loaded: 23.10%0:00Stream Type LIVESeek to live, currently behind liveLIVERemaining Time -0:26 1xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedSubtitlessubtitles off, selectedAudio Trackdefault, selectedFullscreenThis is a modal window.


Todo bien de muy buena calidad y me ajusto la talla perfecto",5
"Siempre he tenido móviles Android y es un sistema operativo con el que siempre me he sentido cómodo. Sin embargo, tras una experiencia bastante mala con un Google Pixel y viendo que la gama media de móviles cada día es más cara (500 euros a poco que sea bueno), decidí apostar por cambiar al que siempre ha sido considerado como el móvil más top: El iphone. La mayoría de mi entorno que lo usa siempre me lo han recomendado encarecidamente, por mi experiencia hasta ahora, esto es lo que mejor me parece;-Resolución de pantalla muy top, se ve mejor que cualquier móvil que he tenido.-Duración de la batería y rapidez de carga espectaculares.-El sistema iOS es bastante intuitivo y fácil de usar.-Reconocimiento facial funciona genial-No se traba y va con total fluidez.-Apple store bastante seguro y protegido.-Por lo que he visto, bastante personalizable, no tanto como un Android, pero deja bastante margen para adaptarlo a tu gusto.-Cámara super top, es una barbaridad lo bien que hace las fotos.Obviamente, hay un sinfin de detalles más, pero esto me parece lo más destacable.Lo peor para mí es por un lado que no se puedan utilizar gestos como an Android (aquí hay que usas la flecha de abajo todo el rato) y la gestión de notificaciones no me convence en ninguna de sus personalizaciones.Por lo demás, el tiempo dirá si ha sido una buena compra. Con Iphone también compras durabilidad, si aguanta perfectamente los próximos 3-4 años habrá merecido la pena.",5
Todo según lo esperado,5
Con estos teléfonos es acierto seguro. Cada vez son más caros pero Amazon tiene los mejores precios. De momento no me ha dado fallos. Y sigo después de más de un año con la salud de la batería al 100%. Lo recomiendo 100% y buscar siempre los mejores precios y ofertas de Amazon.,5
"Necesitaba un móvil compacto (no me gustan los grandes), y casi sólo Apple los sigue vendiendo.También estaba un poco harto de que los Android, por bien configurados, cuidados y optimizados que los tengas, siempre dan fallito aquí, fallito allí... iOS es muy raro que falle, aunque en el cambio he notado que iOS es bastante más complicado de usar que Android. Hay que hacer un buen reciclaje. Pero merece la pena. Siempre me he preguntado por qué todos los informáticos que conozco los usaban, ahora soy uno más.De precio ya se sabe que Apple los infla. Pero he comprado el 15 ""pelado"" de 128 GB, de oferta. Eso sí, ojo con eso, porque creía que no, pero 128 se pueden quedar escasos, mejor 256. Ya había el 16, pero no introduce nada relevante y es más caro.Me ha sorprendido la duración de la batería, para ser tan compacto y no llegar ni a los 4.000 miliamperios, se ve que iOS la gestiona muy muy bien.",5
De gran calidad es perfecto 🛍️🩵 el color blue,5
"El móvil llegó bien, producto nuevo que funciona bien, contento con la compra",5
"Tengo manos grandes y me va perfecto este tamaño, es super cómodo y cuando usas todo el potencial de IOS descubres porque iPhone vende más caro que sus competidores.",5
Producto como en la descripción y entrega en tiempo récord.,5
"Hace un año que lo compre casi y a dia de hoy estoy poniendo la reseña, estoy muy contenta con mi compra, espero que me dure muchisimos años más.",5
Buen servicio y entrega a tiempo.,5
El envío fue perfecto. La caja viene perfectamente sellada y la fecha de fabricación que aparece en ajustes es del mes anterior a la compra. Todo perfecto.,5
Es el 3 iPhone que tengo,5
Ha llegado súper rápido. Va genial 🙌 estoy súper contenta,5
Envío rápido y buena atención de AmazoniPhone 15 espectacular,5
"No venía muy bien protegido pero entrega rapida y funciona con normalidad, todo bien",5
Perfecto para regalo de reyes ✌️,5
Muy bueno y discreto,5
Perfecto encanta como siempre con los iPhone,5
Un buen móvil. Lo recomiendo,5
"Es un iphone espectacular, me encanta y lo uso para TODO, las cámaras son una maravilla.",5
"Tal y como dice en la descripción, a llegado en perfecto estado, original y funciona perfectamente",5
"Llevo con el unos 6 meses aproximadamente y me va super bien, gracias a la posibilidad de poder financiarlo en 4 meses a sido muy facil y cómodo para pagarlo. Sin duda, volveria a comprar más productos Apple en amazon",5
"No hay mucho que decir, la calidad que tiene iphone",5
"El teléfono es la ultima iteración de iPhone y es una pasada, digno del nombre iPhone 15. Es mucho más ""responsive"" que mi viejo Android (Samsung Galaxy)Tengo el iPhone 15 normal, no el Plus y le encuentro algunos problemas:- En las apps las fuentes suelen ser pequeñas, tengo un Galaxy con tamaño de pantalla similar y todos los textos de las apps son mas grandes, se leen mejor. No se que pasa pero lucho con leer texto en muchas apps donde en el Samsung de igual pantalla no- Al hacer foto en modo normal le cuesta bastante hacer foco en elementos cercanos, por ejemplo sacarle una foto a una etiqueta de un producto del supermercado. En un Samsung Galaxy en modo normal las saca bien directamente sin tener que cambiar ninguna configuración. Debe haber alguna configuración para esto pero esperaba no tener que tocar nada y que enfoque en estos casos.- Viniendo de Android la selección multiple de elementos es muy poco intuitiva (teniendo que buscar un botón ""Select"" a veces, como en las Fotos). No soporta el gesto de mantener el dedo en un elemento para que permita comenzar una selección de multiple elementos. Hecho mucho de menos eso.A pesar de esto no vuelvo más a Android!! Gracias iPhone :)",5
Todo perfecto,5
Lo mejor de las compra me llegó muy rápido al día siguiente y me encanta todo les recomiendo es producto,5
"Estaba dudando de si hacer el cambio definitivo a iOS y una vez me lancé no puedo estar mas contento con la decisión tomada. El iPhone 15 es una pedazo de bestia a niveles de procesador, pantalla, bateria y todo esto redondeado con una espectacular cámara q hace que tus fotos adquieran una nueva dimensión, y no está tan caro para ser el último, es una compra a hacer dado que la gama media de los móviles Android estan alcanzando unos precios altisimos, y por un poco mas, tienes semejante bicho",5
